139578,7,aquisition_unlikely,aquisition_likely,,,,
1,1,1,1,5.99,1,6.77,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,64.99,0,0,1
1,1,1,1,64.99,1,68.56,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,6.48,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,6.47,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,6.41,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,6.05,1
5,5,5,1,5.99,0,0,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,6.48,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,5.99,1,5.99,1
2,2,2,1,64.99,1,69.54,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,6.51,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,6.56,1
5,5,5,1,5.99,0,0,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,5.99,0,0,1
1,1,1,1,5.99,1,6.41,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,6.56,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,6.41,1
2,2,2,1,5.99,1,5.99,1
1,1,1,1,5.99,1,6.41,1
1,1,1,1,5.99,1,6.48,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,64.99,1,74.45,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,6.48,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,64.99,1,69.54,1
1,1,1,1,5.99,1,6.44,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,64.99,1,69.38,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,64.99,1,73.61,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,5.99,1,6.32,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,64.99,1,70.58,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,64.99,1,70.35,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,5.99,1,6.56,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,5.99,1,6.48,1
1,1,1,1,64.99,1,70.71,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,64.99,1,70.35,1
1,1,1,1,5.99,1,5.99,1
2,2,2,1,5.99,1,6.78,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,64.99,1,71.16,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,5.99,1,6.39,1
1,1,1,1,64.99,1,69.54,1
1,1,1,1,5.99,1,6.81,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
5,5,5,1,5.99,0,0,1
1,1,1,1,5.99,1,6.51,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
5,5,5,1,5.99,0,0,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,5.99,1,6.42,1
1,1,1,1,5.99,1,6.78,1
1,1,1,1,64.99,1,69.54,1
1,1,1,1,64.99,1,70.64,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,6.35,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
1,2,2,1,5.99,2,11.98,1
4,6,6,1,5.99,0,0,1
0,0,0,1,64.99,1,64.99,1
0,0,0,1,5.99,1,5.99,1
1,2,2,1,5.99,2,13.54,1
1,2,2,1,5.99,2,11.98,1
1,2,2,1,5.99,2,11.98,1
0,0,0,1,5.99,1,5.99,1
1,2,2,1,5.99,2,11.98,1
1,2,2,1,5.99,2,11.98,1
0,0,0,1,64.99,1,64.99,1
1,2,2,1,5.99,2,11.98,1
1,2,2,1,5.99,2,11.98,1
0,0,0,1,64.99,1,69.38,1
0,0,0,1,64.99,1,64.99,1
1,2,2,1,5.99,2,11.98,1
1,2,2,1,5.99,2,11.98,1
0,0,0,1,64.99,1,69.7,1
1,2,2,1,5.99,2,13.12,1
0,0,0,1,5.99,1,5.99,1
1,2,2,1,5.99,2,11.98,1
1,2,2,1,5.99,2,12.96,1
1,2,2,1,5.99,2,13.66,1
2,3,3,1,5.99,1,5.99,1
0,0,0,1,5.99,1,6.23,1
0,0,0,1,64.99,1,64.99,1
1,2,2,1,5.99,2,12.1,1
0,0,0,1,64.99,1,64.99,1
1,2,2,1,5.99,2,12.96,1
1,2,2,1,5.99,2,11.98,1
1,2,2,1,5.99,2,11.98,1
1,2,2,1,5.99,2,11.98,1
0,0,0,1,64.99,1,64.99,1
1,3,3,1,5.99,2,13.54,1
3,6,6,1,5.99,0,0,1
0,0,0,1,64.99,1,70.35,1
1,2,2,1,5.99,2,11.98,1
0,0,0,1,5.99,1,5.99,1
1,2,2,1,5.99,2,11.98,1
0,0,0,1,64.99,1,64.99,1
0,0,0,1,64.99,1,64.99,1
1,1,1,1,5.99,1,5.99,1
0,0,0,1,64.99,1,64.99,1
1,2,2,1,5.99,2,13.18,1
1,2,2,1,5.99,2,11.98,1
1,2,2,1,5.99,2,11.98,1
0,0,0,1,64.99,1,64.99,1
0,0,0,1,5.99,1,5.99,1
1,2,2,1,5.99,2,12.96,1
1,2,2,1,5.99,2,11.98,1
1,2,2,1,5.99,2,13.62,1
0,0,0,1,64.99,1,68.56,1
0,0,0,1,64.99,1,64.99,1
1,2,2,1,5.99,2,11.98,1
1,2,2,1,5.99,2,12.96,1
1,2,2,1,5.99,2,13.52,1
1,2,2,1,5.99,2,11.98,1
0,0,0,1,5.99,1,5.99,1
0,0,0,1,64.99,1,70.84,1
1,2,2,1,5.99,2,11.98,1
1,2,2,1,5.99,2,11.98,1
1,2,2,1,5.99,2,11.98,1
1,2,2,1,5.99,2,12.64,1
0,0,0,1,64.99,1,68.89,1
0,0,0,1,64.99,1,64.99,1
0,0,0,1,64.99,1,64.99,1
0,0,0,1,64.99,1,64.99,1
0,0,0,1,64.99,1,70.19,1
1,2,2,1,5.99,2,11.98,1
1,2,2,1,5.99,2,11.98,1
1,2,2,1,5.99,2,11.98,1
1,2,2,1,5.99,2,11.98,1
0,0,0,2,11.98,1,6.59,1
0,0,0,1,64.99,1,73.22,1
0,0,0,1,5.99,1,5.99,1
1,2,2,1,5.99,2,11.98,1
1,2,2,1,5.99,2,12.96,1
0,0,0,1,64.99,1,64.99,1
1,2,2,1,5.99,2,11.98,1
1,1,1,1,5.99,1,6.78,1
0,0,0,1,64.99,1,64.99,1
2,3,3,1,5.99,1,5.99,1
1,2,2,1,5.99,2,11.98,1
0,0,0,1,64.99,1,64.99,1
0,0,0,1,64.99,1,64.99,1
1,2,2,1,5.99,2,12.92,1
1,2,2,1,5.99,2,12.78,1
0,0,0,1,64.99,1,64.99,1
1,2,2,1,5.99,2,12.7,1
1,2,2,1,5.99,1,5.99,1
1,2,2,1,5.99,2,11.98,1
1,2,2,1,5.99,2,11.98,1
1,1,1,1,64.99,1,64.99,1
0,0,0,1,64.99,1,64.99,1
0,0,0,1,64.99,1,64.99,1
0,0,0,1,5.99,1,5.99,1
1,2,2,1,5.99,2,13.04,1
1,2,2,1,5.99,2,11.98,1
1,2,2,1,5.99,2,12.47,1
0,0,0,1,64.99,1,64.99,1
0,0,0,1,64.99,1,69.54,1
0,0,0,1,64.99,1,68.89,1
0,0,0,1,64.99,1,64.99,1
0,0,0,1,64.99,1,64.99,1
0,0,0,1,64.99,1,64.99,1
3,6,6,1,5.99,0,0,1
1,2,2,1,5.99,1,5.99,1
1,2,2,1,5.99,2,11.98,1
0,0,0,1,64.99,1,70.35,1
1,2,2,1,5.99,2,12.74,1
1,2,2,1,5.99,2,13.01,1
1,2,2,1,5.99,2,11.98,1
1,2,2,1,5.99,2,11.98,1
0,0,0,1,64.99,1,73.93,1
0,0,0,1,64.99,1,64.99,1
0,0,0,1,64.99,1,64.99,1
0,0,0,1,64.99,1,64.99,1
1,2,2,1,5.99,2,11.98,1
0,0,0,1,64.99,1,64.99,1
0,0,0,1,64.99,1,64.99,1
1,2,2,1,5.99,2,12.82,1
1,2,2,1,5.99,2,11.98,1
0,0,0,1,64.99,1,64.99,1
1,2,2,1,5.99,2,12.98,1
0,0,0,1,64.99,1,64.99,1
1,2,2,1,5.99,2,11.98,1
2,3,3,1,5.99,1,6.78,1
0,0,0,1,64.99,1,70.22,1
1,2,2,1,5.99,2,11.98,1
0,0,0,1,64.99,1,73.22,1
0,0,0,2,11.98,1,5.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,6.53,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,64.99,1,69.38,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,5.99,1,6.53,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,64.99,1,73.67,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,64.99,1,69.54,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,5.99,1,6.39,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,64.99,1,70.35,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,6.56,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,64.99,1,71.16,1
3,3,3,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,6.83,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,5.99,1,6.82,1
1,1,1,1,5.99,1,5.99,1
2,2,2,1,64.99,1,64.99,1
1,1,1,1,64.99,1,73.87,1
1,1,1,1,64.99,1,69.86,1
0,0,0,2,129.98,1,64.99,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,5.99,1,6.75,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
6,6,6,1,64.99,0,0,1
4,4,4,1,5.99,1,6.43,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,6.26,1
1,1,1,1,64.99,1,69.93,1
6,6,6,1,5.99,0,0,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,64.99,1,70.35,1
1,1,1,1,64.99,1,70.64,1
1,1,1,1,5.99,1,5.99,1
2,2,2,1,64.99,0,0,1
1,1,1,1,64.99,1,70.35,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,6.81,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,0,0,1
1,1,1,1,5.99,1,6.35,1
1,1,1,1,64.99,1,68.89,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,64.99,1,69.21,1
1,1,1,1,64.99,1,68.56,1
1,1,1,1,5.99,1,6.48,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,5.99,1,5.99,1
3,3,3,1,5.99,1,6.48,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,5.99,1,5.99,1
2,2,2,0,0,1,61.49,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,64.99,1,69.38,1
1,1,1,1,5.99,1,6.48,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
6,6,6,1,64.99,0,0,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,64.99,1,70.19,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,64.99,1,71.16,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,5.99,1,5.99,1
8,8,8,1,5.99,0,0,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,5.99,2,11.98,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,6.53,1
1,1,1,1,5.99,1,6.48,1
1,1,1,1,5.99,1,6.44,1
1,1,1,1,64.99,1,71.49,1
1,1,1,1,5.99,1,6.35,1
1,1,1,1,5.99,1,6.48,1
2,2,2,1,64.99,1,70.51,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,6.47,1
1,1,1,1,5.99,1,5.99,1
3,3,3,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,64.99,1,71.49,1
1,1,1,1,5.99,1,6.42,1
1,1,1,1,64.99,1,64.99,1
6,6,6,1,5.99,0,0,1
0,0,0,2,11.98,1,5.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,6.48,1
1,1,1,1,5.99,1,6.53,1
1,1,1,1,5.99,1,5.99,1
6,6,6,1,5.99,0,0,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,6.42,1
0,0,0,2,129.98,1,64.99,1
1,1,1,1,64.99,1,64.99,1
0,0,0,2,11.98,1,6.35,1
1,1,1,1,5.99,1,6.35,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,6.83,1
5,5,5,1,5.99,1,6.48,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,5.99,1,6.05,1
6,6,6,1,5.99,0,0,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,5.99,1,5.99,1
8,8,8,1,5.99,0,0,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,64.99,1,70.35,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,64.99,1,65.64,1
1,1,1,1,64.99,1,70.35,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,64.99,1,64.99,1
6,6,6,1,5.99,0,0,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,6.41,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,64.99,1,68.89,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
8,8,8,1,64.99,0,0,1
1,1,1,1,5.99,1,5.99,1
6,6,6,1,5.99,0,0,1
1,1,1,1,5.99,1,6.35,1
5,5,5,1,5.99,1,5.99,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,5.99,1,6.41,1
1,1,1,1,64.99,1,71.16,1
0,0,0,2,11.98,1,5.99,1
1,1,1,1,5.99,1,6.48,1
1,1,1,1,5.99,1,6.61,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,64.99,1,73.67,1
1,1,1,1,5.99,1,6.44,1
1,1,1,1,5.99,1,6.48,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,64.99,1,69.54,1
1,1,1,1,5.99,1,5.99,1
6,6,6,1,5.99,0,0,1
1,1,1,1,5.99,1,6.48,1
1,1,1,1,64.99,1,72.92,1
1,1,1,1,64.99,1,70.64,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,6.48,1
6,6,6,1,5.99,0,0,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,64.99,1,68.89,1
1,1,1,1,64.99,1,70.42,1
1,1,1,1,5.99,1,6.53,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,64.99,1,70.35,1
0,0,0,2,11.98,1,6.05,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,6.41,1
1,1,1,1,64.99,1,69.21,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,64.99,1,70.35,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,5.99,1,6.84,1
6,6,6,1,5.99,1,5.99,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,5.99,1,6.48,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,64.99,1,68.89,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,6.78,1
1,1,1,1,5.99,1,6.78,1
3,3,3,1,5.99,1,6.5,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,0,0,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,5.99,1,6.42,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
2,2,2,1,5.99,1,6.53,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,6.59,1
1,1,1,1,64.99,1,69.7,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,6.47,1
6,6,6,2,70.98,0,0,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,5.99,0,0,1
1,1,1,1,64.99,1,69.44,1
1,1,1,1,5.99,1,6.48,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,5.99,1,6.56,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,6.41,1
1,1,1,1,5.99,1,6.37,1
1,1,1,1,5.99,1,5.99,1
6,6,6,1,5.99,0,0,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,64.99,1,70.64,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,64.99,1,70.11,1
1,1,1,1,5.99,1,6.39,1
2,2,2,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,64.99,1,74.13,1
1,1,1,1,5.99,1,6.35,1
1,1,1,1,5.99,1,5.99,1
6,6,6,1,5.99,0,0,1
1,1,1,1,5.99,1,5.99,1
6,6,6,1,5.99,0,0,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,5.99,1,6.78,1
1,1,1,1,5.99,1,6.48,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,5.99,1,5.99,1
2,2,2,1,5.99,0,0,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,6.78,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,5.99,1,6.38,1
1,1,1,1,5.99,1,5.99,1
8,8,8,1,64.99,0,0,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,5.99,1,6.35,1
6,6,6,1,5.99,0,0,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,6.46,1
6,6,6,1,5.99,0,0,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,64.99,1,71.55,1
1,1,1,1,5.99,1,6.48,1
1,1,1,1,5.99,1,5.99,1
6,6,6,1,5.99,0,0,1
5,5,5,1,5.99,1,6.35,1
1,1,1,1,64.99,1,68.89,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
6,6,6,1,5.99,0,0,1
3,3,3,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,64.99,1,69.12,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,5.99,1,6.35,1
6,6,6,1,5.99,0,0,1
6,6,6,1,5.99,0,0,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,6.79,1
1,1,1,1,5.99,1,6.41,1
1,1,1,1,5.99,1,6.05,1
1,1,1,1,5.99,1,6.81,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,64.99,0,0,1
1,1,1,1,5.99,1,6.48,1
1,1,1,1,5.99,1,6.53,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,6.39,1
1,1,1,1,64.99,1,70.22,1
1,1,1,1,5.99,1,6.35,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,64.99,1,70.35,1
1,1,1,1,5.99,1,6.48,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,5.99,1,6.52,1
1,1,1,1,5.99,0,0,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,64.99,1,70.35,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
6,6,6,1,5.99,0,0,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,6.47,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,5.99,1,6.67,1
6,6,6,1,5.99,0,0,1
1,1,1,1,5.99,1,6.42,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,6.83,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
2,2,2,1,64.99,1,70.35,1
5,5,5,1,5.99,0,0,1
1,1,1,1,5.99,1,6.35,1
1,1,1,1,64.99,1,73.87,1
1,1,1,1,5.99,1,6.48,1
1,1,1,1,5.99,1,6.53,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,64.99,1,73.61,1
1,1,1,1,64.99,1,69.86,1
1,1,1,1,5.99,1,5.99,1
6,6,6,1,5.99,0,0,1
1,1,1,1,5.99,1,6.78,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,64.99,0,0,1
3,3,3,1,64.99,1,64.99,1
1,1,1,1,5.99,1,6.56,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,6.41,1
1,1,1,1,64.99,1,70.97,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,64.99,1,71.75,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,6.56,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,64.99,1,64.99,1
8,8,8,1,64.99,0,0,1
1,1,1,1,5.99,1,6.78,1
1,1,1,1,5.99,1,5.99,1
6,6,6,1,5.99,0,0,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,5.99,1,6.81,1
1,1,1,1,5.99,1,6.48,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,6.05,1
3,3,3,1,64.99,1,68.89,1
1,1,1,1,5.99,1,6.48,1
1,1,1,1,64.99,1,70.71,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,5.99,1,6.48,1
1,1,1,1,64.99,1,72.81,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,64.99,1,71.16,1
6,6,6,1,5.99,0,0,1
1,1,1,1,5.99,1,6.56,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,6.48,1
1,1,1,1,64.99,1,69.6,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,64.99,1,65.64,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,64.99,1,71.16,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,64.99,1,73.61,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,64.99,1,68.3,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,6.51,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,5.99,1,6.32,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,64.99,1,64.99,1
1,1,1,1,64.99,1,73.93,1
1,1,1,1,5.99,1,5.99,1
1,1,1,1,64.99,1,69.54,1
1,1,1,1,64.99,1,64.99,1
